x_osa,y_osa,x_tacka,y_tacka
273.2,200.13333333333333,500,40
273.2,199.86666666666667,500,40
273.4,199.86666666666667,500,40
273.0,199.73333333333332,500,40
272.8,199.6,500,40
272.8,199.46666666666667,500,40
272.8,199.33333333333334,500,40
273.0,199.33333333333334,500,40
272.8,199.06666666666666,500,40
273.0,199.2,500,40
273.2,199.06666666666666,500,40
273.4,199.2,500,40
273.2,199.46666666666667,500,40
273.2,199.2,500,40
273.2,199.2,500,40
273.2,199.2,500,40
273.4,199.46666666666667,500,40
273.0,199.2,500,40
273.0,199.06666666666666,500,40
272.8,199.2,500,40
272.6,199.33333333333334,500,40
272.6,199.6,500,40
272.4,199.46666666666667,500,40
272.6,200.0,500,40
272.8,200.26666666666668,500,40
273.0,200.53333333333333,500,40
273.0,200.53333333333333,500,40
273.2,200.0,500,40
273.2,200.0,500,40
273.2,200.0,500,40
273.2,200.0,500,40
273.0,199.86666666666667,500,40
273.2,200.0,500,40
273.2,200.13333333333333,500,40
273.6,199.86666666666667,500,40
273.4,199.73333333333332,500,40
273.4,199.73333333333332,500,40
273.6,199.86666666666667,500,40
273.8,199.46666666666667,500,40
274.0,199.46666666666667,960,40
274.0,199.46666666666667,960,40
274.0,199.73333333333332,960,40
274.2,200.0,960,40
274.2,200.26666666666668,960,40
273.8,200.53333333333333,960,40
272.8,200.53333333333333,960,40
270.2,200.53333333333333,960,40
267.6,200.53333333333333,960,40
264.8,200.26666666666668,960,40
262.4,200.8,960,40
260.4,201.2,960,40
258.2,201.33333333333334,960,40
255.8,201.6,960,40
253.4,201.86666666666667,960,40
250.6,201.6,960,40
249.0,201.6,960,40
248.8,201.33333333333334,960,40
249.0,201.6,960,40
249.4,202.0,960,40
249.4,202.53333333333333,960,40
248.8,202.53333333333333,960,40
248.2,202.4,960,40
247.6,202.26666666666668,960,40
247.8,202.8,960,40
248.2,202.8,960,40
248.6,202.8,960,40
249.2,202.93333333333334,960,40
248.8,202.66666666666666,960,40
248.4,202.4,960,40
248.0,202.4,960,40
248.0,202.13333333333333,960,40
248.4,202.53333333333333,960,40
248.4,202.0,960,40
248.2,201.86666666666667,960,40
248.2,201.6,960,40
247.8,201.73333333333332,960,40
247.2,201.86666666666667,960,40
247.4,202.13333333333333,960,40
248.0,202.13333333333333,960,40
248.6,202.13333333333333,960,40
249.2,202.13333333333333,960,40
249.4,202.0,960,40
249.8,202.53333333333333,960,40
249.8,203.06666666666666,960,40
249.8,203.73333333333332,960,40
250.0,203.86666666666667,960,40
250.2,203.33333333333334,960,40
250.2,203.6,960,40
249.8,203.2,960,40
249.2,202.8,960,40
248.6,202.53333333333333,960,40
248.6,202.93333333333334,960,40
248.8,203.06666666666666,960,40
248.6,202.8,960,40
248.4,202.53333333333333,960,40
248.4,202.13333333333333,960,40
248.6,202.13333333333333,960,40
248.6,201.6,960,40
248.6,201.06666666666666,960,40
248.6,200.4,960,40
248.6,200.4,960,40
248.0,200.4,960,40
248.0,200.66666666666666,960,40
248.4,200.93333333333334,960,40
248.4,200.93333333333334,960,40
248.6,201.46666666666667,960,40
248.6,201.33333333333334,960,40
248.8,201.33333333333334,960,40
248.8,201.33333333333334,960,40
249.4,201.6,960,40
250.0,202.0,960,40
250.2,201.73333333333332,960,40
249.8,201.73333333333332,960,40
249.6,202.0,960,40
249.6,202.26666666666668,960,40
249.2,202.26666666666668,960,40
248.8,202.26666666666668,960,40
248.6,202.0,960,40
249.0,202.0,960,40
249.0,202.26666666666668,960,40
249.0,202.26666666666668,960,40
249.4,202.26666666666668,960,40
249.8,202.26666666666668,960,40
250.0,202.53333333333333,960,40
250.4,202.53333333333333,960,40
251.0,202.53333333333333,960,40
251.2,202.53333333333333,960,40
251.0,202.53333333333333,960,40
250.6,202.13333333333333,960,40
250.0,202.0,960,40
249.4,202.0,960,40
249.0,202.0,960,40
248.6,202.0,960,40
248.2,201.73333333333332,960,40
247.8,201.46666666666667,960,40
247.8,201.46666666666667,960,40
248.2,201.6,960,40
248.4,201.2,960,40
248.4,200.93333333333334,960,40
248.6,200.66666666666666,960,40
248.8,200.4,960,40
248.8,200.4,960,40
248.8,200.4,960,40
249.0,200.53333333333333,960,40
249.0,200.53333333333333,40,250
248.6,200.53333333333333,40,250
248.4,200.53333333333333,40,250
248.4,200.53333333333333,40,250
248.4,200.53333333333333,40,250
248.6,200.53333333333333,40,250
249.6,200.26666666666668,40,250
256.2,201.2,40,250
262.8,202.66666666666666,40,250
268.6,202.13333333333333,40,250
275.4,202.0,40,250
281.8,202.53333333333333,40,250
288.2,202.53333333333333,40,250
294.8,202.53333333333333,40,250
301.2,203.06666666666666,40,250
328.4,197.73333333333332,40,250
335.0,198.8,40,250
336.2,200.13333333333333,40,250
337.4,201.46666666666667,40,250
359.0,196.53333333333333,40,250
379.6,191.33333333333334,40,250
400.8,186.13333333333333,40,250
421.8,179.6,40,250
422.8,179.46666666666667,40,250
422.2,180.66666666666666,40,250
402.6,182.13333333333333,40,250
401.4,181.6,40,250
400.0,181.6,40,250
399.8,182.93333333333334,40,250
379.8,183.6,40,250
357.0,189.06666666666666,40,250
334.0,188.13333333333333,40,250
311.8,187.06666666666666,40,250
309.0,186.0,40,250
332.0,185.73333333333332,40,250
352.8,186.0,40,250
375.0,186.26666666666668,40,250
375.0,191.46666666666667,40,250
374.8,191.46666666666667,40,250
373.8,190.93333333333334,40,250
375.8,189.73333333333332,40,250
376.2,190.0,40,250
377.2,190.13333333333333,40,250
378.8,189.06666666666666,40,250
357.6,189.06666666666666,40,250
336.6,190.13333333333333,40,250
314.6,190.0,40,250
315.6,190.93333333333334,40,250
314.4,190.93333333333334,40,250
314.0,196.4,40,250
313.6,201.33333333333334,40,250
316.2,207.6,40,250
316.2,207.73333333333332,40,250
317.2,207.73333333333332,40,250
317.0,208.8,40,250
315.6,208.8,40,250
315.4,208.66666666666666,40,250
314.4,208.66666666666666,40,250
314.6,208.53333333333333,40,250
313.8,207.46666666666667,40,250
314.2,206.26666666666668,40,250
313.0,206.4,40,250
313.6,205.2,40,250
313.2,204.93333333333334,40,250
312.0,204.8,40,250
311.8,204.93333333333334,40,250
311.6,203.6,40,250
311.4,203.46666666666667,40,250
310.6,202.4,40,250
311.4,201.2,40,250
311.0,201.2,40,250
310.6,201.33333333333334,40,250
309.6,201.46666666666667,40,250
309.0,201.46666666666667,40,250
308.8,201.46666666666667,40,250
308.6,201.6,40,250
308.2,201.6,40,250
308.0,201.86666666666667,40,250
308.2,202.0,40,250
308.0,202.13333333333333,40,250
307.8,202.26666666666668,40,250
307.8,202.53333333333333,40,250
307.6,202.66666666666666,40,250
307.2,202.66666666666666,40,250
307.2,202.8,40,250
307.4,202.8,40,250
307.8,202.53333333333333,40,250
307.8,202.4,40,250
308.0,202.4,40,250
308.0,202.53333333333333,40,250
308.0,202.66666666666666,40,250
307.8,202.66666666666666,40,250
307.8,202.53333333333333,40,250
307.8,202.53333333333333,40,250
307.8,202.4,40,250
308.0,202.13333333333333,40,250
307.8,201.86666666666667,40,250
330.2,196.93333333333334,40,250
330.2,196.93333333333334,40,250
330.2,196.93333333333334,40,250
330.4,196.93333333333334,40,250
330.8,197.06666666666666,40,250
330.8,197.06666666666666,40,250
330.6,197.06666666666666,40,250
330.6,196.93333333333334,500,250
330.6,196.8,500,250
330.8,196.66666666666666,500,250
309.0,196.4,500,250
309.6,196.13333333333333,500,250
310.2,196.0,500,250
310.4,196.0,500,250
310.2,196.0,500,250
310.4,200.8,500,250
308.2,200.8,500,250
305.4,201.06666666666666,500,250
303.0,201.2,500,250
300.6,201.33333333333334,500,250
297.8,201.46666666666667,500,250
294.8,201.46666666666667,500,250
291.6,201.6,500,250
289.0,201.86666666666667,500,250
286.4,202.26666666666668,500,250
283.8,202.8,500,250
284.0,203.73333333333332,500,250
283.6,204.26666666666668,500,250
283.0,204.66666666666666,500,250
282.4,205.06666666666666,500,250
282.0,205.33333333333334,500,250
281.0,205.6,500,250
281.2,205.6,500,250
281.0,205.73333333333332,500,250
280.6,206.13333333333333,500,250
281.0,206.26666666666668,500,250
280.6,206.4,500,250
281.4,206.53333333333333,500,250
281.8,206.53333333333333,500,250
281.8,206.53333333333333,500,250
281.8,206.53333333333333,500,250
282.2,206.4,500,250
281.6,206.53333333333333,500,250
281.8,206.4,500,250
281.8,206.53333333333333,500,250
281.0,206.93333333333334,500,250
281.2,206.66666666666666,500,250
281.2,206.4,500,250
281.4,206.26666666666668,500,250
281.2,206.13333333333333,500,250
280.8,206.26666666666668,500,250
280.8,206.53333333333333,500,250
280.8,206.66666666666666,500,250
280.0,206.93333333333334,500,250
280.0,207.2,500,250
280.0,207.46666666666667,500,250
279.4,207.46666666666667,500,250
279.0,207.46666666666667,500,250
279.0,207.46666666666667,500,250
279.0,207.6,500,250
279.0,207.73333333333332,500,250
279.0,208.4,500,250
279.0,209.06666666666666,500,250
280.2,209.2,500,250
281.4,209.06666666666666,500,250
282.6,208.93333333333334,500,250
282.6,209.2,500,250
282.6,209.6,500,250
282.2,209.46666666666667,500,250
282.6,209.33333333333334,500,250
282.8,209.33333333333334,500,250
282.8,209.2,500,250
283.0,209.2,500,250
282.4,209.46666666666667,500,250
281.8,209.33333333333334,500,250
281.2,209.06666666666666,500,250
281.4,209.06666666666666,500,250
281.0,208.93333333333334,500,250
280.8,209.2,500,250
280.6,209.46666666666667,500,250
280.4,209.73333333333332,500,250
281.4,209.33333333333334,500,250
282.2,208.93333333333334,500,250
282.6,208.93333333333334,500,250
282.0,209.2,500,250
281.4,209.2,500,250
281.2,209.33333333333334,500,250
282.4,209.2,500,250
283.2,209.2,500,250
283.0,209.46666666666667,500,250
283.2,209.73333333333332,500,250
282.8,209.46666666666667,500,250
281.8,209.46666666666667,500,250
280.8,209.6,500,250
280.8,209.73333333333332,500,250
281.0,209.86666666666667,500,250
281.2,210.26666666666668,500,250
280.4,210.53333333333333,500,250
279.6,210.8,500,250
279.8,210.8,500,250
279.8,210.93333333333334,500,250
279.4,211.06666666666666,500,250
279.6,211.33333333333334,500,250
280.4,211.46666666666667,500,250
280.6,211.46666666666667,500,250
281.4,211.2,500,250
282.2,211.2,500,250
282.0,211.46666666666667,500,250
281.8,211.6,500,250
281.6,211.73333333333332,500,250
281.4,211.86666666666667,500,250
282.0,211.33333333333334,500,250
282.6,210.8,960,250
281.8,210.8,960,250
282.6,210.66666666666666,960,250
282.6,210.53333333333333,960,250
280.6,210.53333333333333,960,250
280.6,210.4,960,250
279.6,210.53333333333333,960,250
278.6,210.53333333333333,960,250
276.4,210.93333333333334,960,250
273.4,211.46666666666667,960,250
270.4,211.33333333333334,960,250
268.0,211.33333333333334,960,250
264.6,211.33333333333334,960,250
261.2,211.33333333333334,960,250
259.8,211.86666666666667,960,250
257.4,212.53333333333333,960,250
256.0,212.66666666666666,960,250
254.8,212.8,960,250
254.8,212.93333333333334,960,250
254.8,212.93333333333334,960,250
254.8,213.2,960,250
255.0,213.33333333333334,960,250
255.0,213.33333333333334,960,250
255.2,213.2,960,250
255.4,212.93333333333334,960,250
255.6,212.93333333333334,960,250
255.8,212.8,960,250
256.0,212.66666666666666,960,250
256.2,212.66666666666666,960,250
256.4,212.66666666666666,960,250
256.6,212.53333333333333,960,250
256.8,212.4,960,250
257.2,212.26666666666668,960,250
257.4,212.26666666666668,960,250
257.6,212.26666666666668,960,250
258.0,212.0,960,250
258.4,211.73333333333332,960,250
258.4,211.6,960,250
258.4,211.6,960,250
258.4,211.6,960,250
258.4,211.6,960,250
258.2,211.6,960,250
258.0,211.46666666666667,960,250
257.8,211.2,960,250
257.6,211.06666666666666,960,250
257.2,210.8,960,250
256.8,210.66666666666666,960,250
256.6,210.8,960,250
256.4,210.8,960,250
256.0,210.66666666666666,960,250
255.8,210.66666666666666,960,250
255.8,210.8,960,250
255.6,210.8,960,250
255.4,210.66666666666666,960,250
255.2,210.53333333333333,960,250
255.0,210.4,960,250
254.8,210.26666666666668,960,250
254.6,210.26666666666668,960,250
254.6,210.4,960,250
254.6,210.4,960,250
254.6,210.53333333333333,960,250
254.6,210.53333333333333,960,250
254.8,210.4,960,250
254.8,210.26666666666668,960,250
255.0,210.4,960,250
255.0,210.4,960,250
255.0,210.26666666666668,960,250
255.0,210.4,960,250
255.0,210.53333333333333,960,250
255.2,210.53333333333333,960,250
255.2,210.66666666666666,960,250
255.0,210.53333333333333,960,250
254.8,210.4,960,250
255.0,210.4,960,250
255.0,210.53333333333333,960,250
255.2,210.66666666666666,960,250
255.4,210.8,960,250
255.6,210.93333333333334,960,250
255.6,211.2,960,250
255.6,211.2,960,250
255.6,211.33333333333334,960,250
256.0,211.6,960,250
256.2,211.6,960,250
256.2,211.73333333333332,960,250
256.2,212.0,960,250
256.2,212.0,960,250
256.2,212.4,960,250
256.2,212.8,960,250
256.2,212.8,960,250
256.4,212.8,960,250
256.6,212.8,960,250
256.4,212.93333333333334,960,250
256.4,212.93333333333334,960,250
256.4,212.8,960,250
256.4,212.8,960,250
256.4,212.8,960,250
256.4,212.66666666666666,960,250
256.4,212.66666666666666,960,250
256.4,212.53333333333333,960,250
256.2,212.53333333333333,960,250
256.0,212.66666666666666,960,250
256.0,212.53333333333333,960,250
256.0,212.4,960,250
256.0,212.4,960,250
256.0,212.4,40,460
256.0,212.4,40,460
256.0,212.26666666666668,40,460
256.0,212.26666666666668,40,460
256.0,212.26666666666668,40,460
256.0,212.26666666666668,40,460
256.2,212.26666666666668,40,460
256.4,212.26666666666668,40,460
261.2,212.66666666666666,40,460
266.0,213.06666666666666,40,460
271.8,213.2,40,460
277.0,213.6,40,460
282.2,214.13333333333333,40,460
288.4,214.13333333333333,40,460
294.6,214.4,40,460
300.0,215.2,40,460
305.2,216.0,40,460
310.8,216.26666666666668,40,460
312.8,216.8,40,460
313.8,216.8,40,460
314.2,216.8,40,460
337.0,211.46666666666667,40,460
359.8,206.13333333333333,40,460
358.4,206.4,40,460
357.4,206.66666666666666,40,460
357.2,207.06666666666666,40,460
357.8,206.66666666666666,40,460
358.0,206.26666666666668,40,460
357.2,206.66666666666666,40,460
356.6,207.2,40,460
355.6,207.2,40,460
333.4,206.53333333333333,40,460
311.4,206.13333333333333,40,460
311.8,206.4,40,460
312.6,206.66666666666666,40,460
313.4,206.53333333333333,40,460
313.4,211.73333333333332,40,460
312.8,217.86666666666667,40,460
312.2,218.13333333333333,40,460
335.6,212.53333333333333,40,460
359.0,206.93333333333334,40,460
359.0,206.93333333333334,40,460
359.4,207.06666666666666,40,460
360.6,206.93333333333334,40,460
360.8,206.13333333333333,40,460
361.0,205.33333333333334,40,460
361.6,205.6,40,460
358.2,208.13333333333333,40,460
354.8,209.73333333333332,40,460
332.4,209.33333333333334,40,460
309.2,210.26666666666668,40,460
309.6,210.66666666666666,40,460
309.4,210.13333333333333,40,460
309.2,209.46666666666667,40,460
309.2,214.66666666666666,40,460
308.4,220.4,40,460
307.2,221.2,40,460
311.2,221.33333333333334,40,460
315.2,221.46666666666667,40,460
314.8,221.33333333333334,40,460
315.2,221.46666666666667,40,460
315.2,221.33333333333334,40,460
315.0,218.66666666666666,40,460
314.8,216.0,40,460
314.6,216.4,40,460
315.2,215.86666666666667,40,460
315.8,215.86666666666667,40,460
315.8,215.86666666666667,40,460
316.2,216.0,40,460
316.2,215.73333333333332,40,460
315.8,215.73333333333332,40,460
315.4,214.93333333333334,40,460
315.2,214.66666666666666,40,460
314.6,215.06666666666666,40,460
314.0,215.73333333333332,40,460
314.0,215.86666666666667,40,460
314.0,215.86666666666667,40,460
314.2,216.4,40,460
314.0,216.8,40,460
314.4,216.66666666666666,40,460
314.8,216.53333333333333,40,460
314.8,216.4,40,460
314.6,216.8,40,460
315.4,216.53333333333333,40,460
316.2,216.66666666666666,40,460
316.2,215.86666666666667,40,460
316.2,215.86666666666667,40,460
315.0,216.53333333333333,40,460
315.0,215.6,40,460
314.8,215.2,40,460
315.0,215.06666666666666,40,460
315.2,214.93333333333334,40,460
315.6,214.8,40,460
315.4,214.8,40,460
315.2,214.8,40,460
314.4,215.33333333333334,40,460
314.6,215.46666666666667,40,460
315.8,215.06666666666666,40,460
316.0,215.2,40,460
316.4,215.33333333333334,40,460
316.4,215.46666666666667,40,460
316.6,215.6,40,460
316.8,215.06666666666666,40,460
316.2,216.0,40,460
316.8,215.86666666666667,40,460
318.0,216.0,500,460
317.8,215.86666666666667,500,460
317.6,215.73333333333332,500,460
317.2,215.6,500,460
317.0,215.73333333333332,500,460
317.0,215.2,500,460
316.6,215.2,500,460
316.2,215.2,500,460
313.6,216.0,500,460
310.4,216.26666666666668,500,460
307.6,216.4,500,460
305.4,216.93333333333334,500,460
303.2,217.46666666666667,500,460
300.6,216.93333333333334,500,460
298.0,217.46666666666667,500,460
295.6,217.73333333333332,500,460
293.2,218.13333333333333,500,460
291.4,218.93333333333334,500,460
292.0,219.46666666666667,500,460
291.8,219.33333333333334,500,460
290.6,219.86666666666667,500,460
289.2,220.26666666666668,500,460
287.8,220.53333333333333,500,460
286.8,220.53333333333333,500,460
286.8,220.26666666666668,500,460
285.6,220.66666666666666,500,460
284.6,220.53333333333333,500,460
283.8,220.4,500,460
283.8,220.4,500,460
284.2,220.0,500,460
285.4,219.6,500,460
285.4,219.86666666666667,500,460
286.4,219.33333333333334,500,460
286.4,219.86666666666667,500,460
285.4,220.8,500,460
285.6,221.2,500,460
286.8,220.66666666666666,500,460
287.0,220.53333333333333,500,460
287.0,220.0,500,460
286.8,220.26666666666668,500,460
286.6,220.26666666666668,500,460
288.2,220.53333333333333,500,460
288.8,220.8,500,460
289.8,221.06666666666666,500,460
290.6,221.46666666666667,500,460
290.6,222.4,500,460
290.8,222.26666666666668,500,460
290.8,222.26666666666668,500,460
290.8,221.46666666666667,500,460
290.8,220.93333333333334,500,460
290.0,220.93333333333334,500,460
290.0,221.73333333333332,500,460
289.4,221.86666666666667,500,460
289.4,221.86666666666667,500,460
288.6,222.0,500,460
289.6,221.73333333333332,500,460
288.4,221.33333333333334,500,460
289.0,221.33333333333334,500,460
289.6,221.73333333333332,500,460
289.8,221.73333333333332,500,460
290.2,221.46666666666667,500,460
290.0,221.46666666666667,500,460
290.4,221.73333333333332,500,460
290.8,222.0,500,460
291.6,222.0,500,460
292.0,221.86666666666667,500,460
293.4,221.86666666666667,500,460
293.4,222.26666666666668,500,460
293.4,222.53333333333333,500,460
292.2,222.4,500,460
292.8,222.26666666666668,500,460
292.6,222.0,500,460
292.2,221.6,500,460
291.8,221.2,500,460
291.6,221.33333333333334,500,460
291.2,220.66666666666666,500,460
290.8,220.26666666666668,500,460
289.2,220.26666666666668,500,460
288.8,220.0,500,460
289.8,219.73333333333332,500,460
289.6,219.06666666666666,500,460
290.0,219.06666666666666,500,460
289.8,218.8,500,460
290.0,218.26666666666668,500,460
290.4,218.0,500,460
290.4,218.13333333333333,500,460
290.2,218.4,500,460
291.6,218.66666666666666,500,460
291.8,218.93333333333334,500,460
292.2,219.06666666666666,500,460
292.6,219.73333333333332,500,460
292.4,220.4,500,460
291.6,220.26666666666668,500,460
291.6,220.26666666666668,500,460
291.6,220.26666666666668,500,460
291.4,220.66666666666666,500,460
291.4,220.4,500,460
291.0,220.4,500,460
290.6,220.8,500,460
290.6,221.06666666666666,500,460
290.2,221.2,500,460
288.8,221.2,500,460
288.8,220.93333333333334,500,460
288.6,220.66666666666666,500,460
287.4,220.53333333333333,500,460
286.4,220.26666666666668,960,460
287.0,220.4,960,460
287.6,220.93333333333334,960,460
288.0,221.46666666666667,960,460
288.2,222.13333333333333,960,460
288.2,222.0,960,460
289.2,221.86666666666667,960,460
287.0,221.73333333333332,960,460
283.8,221.6,960,460
281.4,221.33333333333334,960,460
279.0,221.2,960,460
275.0,221.06666666666666,960,460
271.0,220.8,960,460
267.2,220.66666666666666,960,460
263.2,220.4,960,460
259.8,220.26666666666668,960,460
256.4,219.73333333333332,960,460
256.2,219.2,960,460
256.0,218.8,960,460
256.0,218.13333333333333,960,460
256.0,217.86666666666667,960,460
256.0,217.73333333333332,960,460
256.0,217.6,960,460
256.0,217.46666666666667,960,460
255.8,217.46666666666667,960,460
255.6,217.33333333333334,960,460
255.4,217.33333333333334,960,460
255.4,217.46666666666667,960,460
255.4,217.46666666666667,960,460
255.4,217.46666666666667,960,460
255.2,217.33333333333334,960,460
255.0,217.2,960,460
254.8,217.33333333333334,960,460
254.6,216.93333333333334,960,460
254.6,216.66666666666666,960,460
254.6,216.4,960,460
254.8,216.4,960,460
254.8,216.4,960,460
254.8,216.4,960,460
254.6,216.4,960,460
254.6,216.4,960,460
254.6,216.4,960,460
254.6,216.26666666666668,960,460
254.6,216.13333333333333,960,460
254.6,216.0,960,460
254.6,216.13333333333333,960,460
254.4,216.13333333333333,960,460
254.2,215.86666666666667,960,460
254.0,216.4,960,460
253.6,216.8,960,460
253.6,217.2,960,460
253.6,217.33333333333334,960,460
253.6,217.46666666666667,960,460
253.6,217.2,960,460
253.4,216.8,960,460
253.4,216.8,960,460
253.4,216.8,960,460
253.4,217.06666666666666,960,460
253.4,217.33333333333334,960,460
253.8,217.46666666666667,960,460
253.8,217.33333333333334,960,460
253.8,217.33333333333334,960,460
253.8,217.06666666666666,960,460
253.8,217.06666666666666,960,460
254.2,217.33333333333334,960,460
254.4,217.6,960,460
254.4,217.6,960,460
254.4,217.46666666666667,960,460
254.6,217.6,960,460
254.6,218.0,960,460
254.6,218.0,960,460
254.6,218.0,960,460
254.8,217.86666666666667,960,460
254.6,217.46666666666667,960,460
254.2,217.2,960,460
253.8,217.06666666666666,960,460
253.6,216.93333333333334,960,460
253.6,217.06666666666666,960,460
253.4,216.8,960,460
253.4,216.4,960,460
253.4,215.86666666666667,960,460
253.4,215.86666666666667,960,460
253.2,216.0,960,460
253.4,216.26666666666668,960,460
253.6,216.13333333333333,960,460
254.0,216.26666666666668,960,460
254.2,216.13333333333333,960,460
254.2,215.86666666666667,960,460
254.2,215.86666666666667,960,460
254.2,216.26666666666668,960,460
254.2,216.26666666666668,960,460
254.2,216.4,960,460
254.2,216.8,960,460
254.4,217.06666666666666,960,460
254.6,217.33333333333334,960,460
254.4,217.33333333333334,960,460
254.4,216.93333333333334,960,460
254.4,216.53333333333333,960,460
254.4,216.26666666666668,960,460
254.4,216.66666666666666,960,460
254.4,216.8,960,460
254.4,216.8,960,460
254.4,216.93333333333334,960,460
254.8,217.2,960,460
