smooth_x,smooth_y,x_tacka,y_tacka
704.2889179880804,294.07098860526634,500,100
704.7026937289147,293.887439175003,500,100
705.0735051678906,293.70306721625286,500,100
705.4043598061382,293.5179138554402,500,100
705.5580546197085,293.49201816266816,500,100
705.5469907963289,293.60741725453477,500,100
705.550701440586,293.767046391808,500,100
705.554152339745,293.9386940722176,500,100
705.5433616759628,294.1017593686067,500,100
705.5193263586455,294.2766714001763,500,100
705.4969735135403,294.4328378301675,500,100
705.5041853675925,294.55119593865913,500,100
705.496892391861,294.6836361417262,500,100
705.4761099244307,294.8294543346399,500,100
705.4567822297206,294.9579816179079,500,100
705.4248074736402,295.11008253701243,500,100
705.3810709504853,295.2445784101618,500,100
705.3403959839513,295.3323494896537,500,100
705.3305682650747,295.405732015171,500,100
705.3354284865195,295.44544541441246,900,100
705.3119484924631,295.52317314369185,900,100
705.2621120979907,295.6370144865072,900,100
705.2297642511313,295.75516376218184,900,100
705.2136807535521,295.85740557407274,900,100
705.1987231008035,295.96453529536905,900,100
705.1988124837472,296.0363085306006,900,100
705.198895609885,296.11449310407056,900,100
705.366972917193,296.238768448867,900,100
705.6912848129896,296.3968300264237,900,100
706.1748948760803,296.6069885251025,900,100
706.8066522347547,296.7866390988474,900,100
707.5761865783218,296.937307143905,900,100
708.4738535178392,297.1004417867097,900,100
709.5186837715904,297.28541969737427,900,100
710.700375907579,297.49114871250555,900,100
712.0093495940484,297.7265912768803,900,100
713.436695122465,297.9702617130363,900,100
714.7921264638925,298.21174862738445,900,100
716.06667761142,298.4511611960152,900,100
717.2660101786206,298.6786031362144,900,100
718.4233894661171,298.9246729794037,900,100
719.5417522034888,299.1884393304335,900,100
720.5958295492446,299.4490173639118,900,100
721.5621214807975,299.7165664957162,900,100
722.4467729771417,299.9907381709304,900,100
723.2554988687417,300.2712012623839,900,100
724.0076139479297,300.5376411992647,900,100
724.7070809715746,300.7907591393015,900,100
725.3575853035643,301.0312211823364,900,100
725.9485543323148,301.26966012321964,900,100
726.4841555290526,301.50617711705866,900,100
726.9822646420189,301.7408682612057,900,100
727.4455061170775,301.9638248481454,900,100
727.876320688882,302.18563360573813,900,100
728.2769782406601,302.4063519254512,900,100
728.6355897638139,302.6060343291786,900,100
728.9550984803469,302.7857326127197,900,100
729.2522415867227,302.9564459820837,900,100
729.5145846756521,303.11862368297955,900,100
729.7865637483565,303.2626924988306,900,100
730.0395042859715,303.409557873889,900,100
729.1267389859535,303.0890799801946,900,100
727.1298672569367,302.32462598118485,900,100
723.5227765489511,301.9983946821256,900,100
720.1261821905246,301.63847494801934,900,100
716.9673494371877,301.30655120061834,900,100
714.0296349765846,301.0012236405874,900,100
711.2835605282236,300.711162458558,900,100
708.7017112912479,300.40560433563013,900,100
706.2865915008606,300.1153241188486,900,100
704.0545300958003,299.8295579129062,900,100
703.1267129890942,300.00808001726085,900,100
703.3978430798576,300.6376760163978,900,100
705.3719940642675,300.80579221557787,900,100
707.2359544797687,301.00550260479895,900,100
708.9694376661848,301.195227474559,900,100
710.5815770295519,301.37546610083103,900,100
712.0948666374833,301.55669279578944,900,100
713.5302259728594,301.758858156,900,100
714.8651101547592,301.94091524819993,900,100
716.078552443926,302.08386948578993,900,100
717.1790537728511,302.19967601150046,900,250
718.2165200087516,302.30969221092545,900,250
719.1813636081389,302.4342076003792,900,250
720.0646681555692,302.55249722036024,900,250
720.8861413846793,302.6648723593422,900,250
721.6641114877517,302.7616287413751,900,250
722.401623683609,302.8235473043063,900,250
723.1015100257564,302.87236993909096,900,250
723.7104043239534,302.8687514421364,900,250
724.2486760212767,302.8153138700295,900,250
724.7352686997872,302.71454817652807,900,250
725.1457998908021,302.55882076770166,900,250
725.527593898446,302.3508797293166,900,250
725.8826623255547,302.0933357428508,900,250
726.1848759627659,301.79866895570825,900,250
726.4239346453722,301.4687355079228,900,250
726.6042592201961,301.1152987325267,900,250
726.7299610747824,300.72953379590035,900,250
726.8328637995477,300.3630571061053,900,250
726.9425633335793,300.0349042508,900,250
727.0445839002288,299.74315903826,900,250
727.1394630272127,299.446001086347,900,250
727.2137006153079,299.1637010320296,900,250
727.2687415722363,298.87551598042813,900,250
727.3199296621798,298.5817401814067,900,250
727.3675345858272,298.3026531723363,900,250
727.3978071648193,298.03752051371947,900,250
727.4259606632819,297.7756444880335,900,250
727.4661434168521,297.5168622636318,900,250
727.5175133776725,297.25101915045025,900,250
727.5652874412353,296.99846819292776,900,250
727.6097173203489,296.77854478328135,900,250
727.6510371079245,296.54961754411727,900,250
727.7034645103698,296.3321366669114,900,250
727.752221994644,296.13552983356584,900,250
727.7975664550189,295.93875334188755,900,250
727.8397368031676,295.7418156747932,900,250
727.8649552269459,295.5547248910535,900,250
727.8744083610596,295.3769886465009,900,250
727.8691997757854,295.2281392141758,900,250
727.8643557914804,295.066732253467,900,250
727.8598508860767,294.89339564079364,900,250
727.8696613240513,294.72872585875393,900,250
727.8787850313677,294.5722895658162,900,250
727.8872700791719,294.4136750875254,900,250
727.8951611736298,294.2529913331491,900,250
727.9024998914757,294.09034176649163,900,250
727.9233248990724,293.92582467816703,900,250
727.9566921561374,293.7695334442587,900,250
727.9877237052077,293.6010567720457,900,250
728.0445830458431,293.4710039334434,900,250
728.1254622326339,293.3774537367712,900,250
728.2006798763495,293.3085810499326,900,250
728.2706322850049,293.263151997436,900,250
728.3636880250546,293.2199943975642,900,250
728.4782298633007,293.19899467768596,900,250
728.5987537728697,293.1790449438016,900,250
728.7248410087689,293.1700926966115,900,250
728.8701021381551,293.17158806178094,900,250
729.0191949884843,293.1730086586919,900,250
729.1578513392903,293.1743582257573,900,250
729.2868017455401,293.1756403144695,500,250
729.4067256233523,293.166858298746,500,250
729.5182548297175,293.1385153838087,500,250
729.6079769916373,293.10158961461826,500,250
729.6914186022227,293.04651013388735,500,250
729.7690193000672,292.994184627193,500,250
729.8551879490624,292.9244753958333,500,250
729.9353247926281,292.84825162604164,500,250
730.023852057144,292.78583904473953,500,250
730.092182413144,292.71654709250254,500,250
729.9877296442239,292.62071973787744,500,250
729.7365885691281,292.52968375098357,500,250
729.3770273692891,292.4631995634344,500,250
728.8606354534387,292.41003958526267,500,250
728.198390971698,292.3695376059995,500,250
727.4145036036791,292.34106072569955,500,250
726.5034883514215,292.3440076894146,500,250
725.460244166822,292.35680730494386,500,250
724.2940270751444,292.36896693969663,500,250
723.0414451798842,292.3605185927118,500,250
721.8625440172923,292.3524926630762,500,250
720.7521659360818,292.3448680299224,500,250
719.6775143205562,292.3176246284263,500,250
718.6920883181173,292.28174339700496,500,250
717.7756421358491,292.2376562271547,500,250
716.9233471863397,292.2057734157969,500,250
716.1307128832959,292.155484745007,500,250
715.4075629814653,292.0877105077567,500,250
714.7490335727628,292.0233249823689,500,250
714.1366012226692,291.9721587332504,500,250
713.5670391370825,291.9335507965879,500,250
713.0373463974868,291.8968732567585,500,250
712.5447321496627,291.8520295939206,500,250
712.0866008991861,291.81942811422454,500,250
711.6605388362432,291.7784567085133,500,250
711.264301117706,291.7095338730876,500,250
710.8958000394666,291.6240571794332,500,250
710.5530940367039,291.52285432046153,500,250
710.2203774541347,291.40671160443844,500,250
709.9249510323452,291.30637602421655,500,250
709.6502044600811,291.1910572230057,500,250
709.3946901478755,291.05150436185545,500,250
709.1570618375242,290.9189291437627,500,250
708.8940675088975,290.78298268657454,500,250
708.6074827832746,290.6638335522458,500,250
708.3409589884453,290.5506418746335,500,250
708.0930918592542,290.45310978090185,500,250
707.8625754291063,290.37045429185673,500,250
707.6621951490688,290.2919315772639,500,250
707.4618414886339,290.1773349984006,500,250
707.2755125844295,290.06846824848054,500,250
707.1022267035195,289.97504483605655,500,250
706.9410708342731,289.89629259425374,500,250
706.819195875874,289.841477964541,500,250
706.7478521645628,289.77940406631393,500,250
706.6535025130433,289.7304338629982,500,250
706.5377573371303,289.69391216984826,500,250
706.4301143235311,289.6792165613559,500,250
706.330006320884,289.6852557332881,500,250
706.236905878422,289.70099294662367,500,250
706.1503224669325,289.73594329929244,500,250
706.0557998942472,289.78914613432784,100,250
705.9678939016499,289.82968882761145,100,250
705.8861413285343,289.85820438623085,100,250
705.7961114355369,289.9052941669193,100,250
705.7263836350493,289.96002945857333,100,250
705.6895367805959,290.01202798564464,100,250
705.6552692059541,290.0514265863624,100,250
705.4834003615374,290.0788552570443,100,250
705.1415623362298,290.1349124941921,100,250
704.6416529726937,290.18816686948253,100,250
704.0087372646051,290.2387585260084,100,250
703.2241256560827,290.3068205997079,100,250
702.3124368601568,290.3714795697225,100,250
701.3105662799458,290.43290559123636,100,250
700.2248266403495,290.4912603116745,100,250
699.047088775525,290.55669729609076,100,250
697.7697925612383,290.6188624312862,100,250
696.5399070819516,290.68791930972185,100,250
695.3961135862149,290.74352334423577,100,250
694.3323856351799,290.796347177024,100,250
693.3571186407173,290.8365298181728,100,250
692.4781203358672,290.8647033272641,100,250
691.6746519123565,290.9014681609009,100,250
690.9274262784916,290.9263947528558,100,250
690.2185064389972,290.96007501521296,100,250
689.5452109882674,290.9920712644523,100,250
688.8910462190887,291.0424677012297,100,250
688.2546729837525,291.1003443161682,100,250
687.6768458748898,291.1553271003598,100,250
687.1394666636475,291.2075607453418,100,250
686.6397039971921,291.2671827080747,100,250
686.1749247173886,291.33382357267095,100,250
685.7426799871714,291.3971323940374,100,250
685.3126923880694,291.46727577433546,100,250
684.8988039209045,291.52391198561867,100,250
684.4998876464412,291.5777163863377,100,250
684.1708955111902,291.61883056702084,100,250
683.8929328254069,291.6578890386698,100,250
683.6064275276284,291.6849945867363,100,250
683.3959776006944,291.6807448573995,100,250
683.2002591686459,291.65670761452947,100,250
683.0182410268407,291.613872233803,100,250
682.8489641549618,291.55317862211285,100,250
682.7335366641144,291.4855196910072,100,250
682.6261890976263,291.41124370645684,100,250
682.5403558607924,291.320681521134,100,250
682.4465309505368,291.2146474450773,100,250
682.3452737839993,291.1039150728234,100,250
682.2511046191194,291.0087193191822,100,250
682.107527295781,290.9482833532231,100,250
681.9460003850763,290.9108691855619,100,250
681.781780358121,290.8753257262838,100,250
681.6710557330525,290.83155943996957,100,250
681.5400818317388,290.7799814679711,100,250
681.4322761035171,290.72098239457256,100,250
681.3460167762709,290.6649332748439,100,250
681.2797956019319,290.61168661110173,100,250
681.2042099097966,290.5411022805466,100,250
681.1479152161108,290.46404716651926,100,250
681.095561150983,290.3608448081933,100,250
681.0608718704142,290.2328025677836,100,250
681.0426108394852,290.1011624393944,100,250
680.9696280807212,289.98610431742463,100,250
680.9157541150707,289.8967991015534,100,250
680.8796513270158,289.83195914647575,100,400
680.8040757341247,289.78036118915196,100,400
680.733790432736,289.72134312969433,100,400
680.6964251024444,289.6752759732096,100,400
680.6476753452733,289.6215121745491,100,400
680.5883380711042,289.5804365658216,100,400
680.5331544061269,289.55141473753054,100,400
680.4678335976979,289.53384400065397,100,400
680.421085245859,289.4771518006213,100,400
680.3636092786488,289.35329421059026,100,400
680.2961566291434,289.1656295000608,100,400
680.2614256651034,288.92734802505777,100,400
680.2151258685461,288.66098062380485,100,400
680.2420670577479,288.3479315926146,100,400
680.2811223637055,288.00053501298385,100,400
680.4434437982461,287.6305082623347,100,400
680.7204027323688,287.19898284921794,100,400
681.0619745411029,286.739033706757,100,400
681.4636363232257,286.2620820214192,100,400
681.9211817805999,285.7889779203482,100,400
682.4306990559579,285.3495290243308,100,400
682.9745501220408,284.95205257311426,100,400
683.4803316134978,284.57444994445854,100,400
683.880708400553,284.20572744723563,100,400
684.2810588125143,283.87544107487383,100,400
684.5693846956382,283.5716690211301,100,400
684.8095277669435,283.3030855700736,100,400
685.0468608232574,283.0379312915699,100,400
685.2675805656293,282.7960347269914,100,400
685.4728499260351,282.57623299064187,100,400
685.6637504312126,282.3674213411098,100,400
685.9392879010278,282.1190502740543,100,400
686.2935377479558,281.8730977603516,100,400
686.706990105599,281.63944287233403,100,400
687.1615007982069,281.3974707287173,100,400
687.6541957423325,281.1475971922814,100,400
688.1684020403692,280.88021733266737,100,400
688.6606138975433,280.61620646603404,100,400
689.1603709247153,280.35539614273233,100,400
689.6531449599852,280.0976263355957,100,400
690.1394248127863,279.8227450188159,100,400
690.5076650758912,279.5816077678751,100,400
690.8641285205788,279.35252737948133,100,400
691.1956395241382,279.1549010105072,100,400
691.5039447574485,278.94715595998184,100,400
691.7906686244271,278.7297981619827,100,400
691.9033218207172,278.5533082538836,100,400
691.9800892932669,278.40564284118943,100,400
692.0374830427381,278.25536069912994,100,400
692.1048592297465,278.14259266417343,100,400
692.1815190836642,278.06546303096474,100,400
692.2668127478076,278.0221898794165,100,400
692.332135855461,277.97108038544565,100,400
692.3088863455788,277.88252636617335,100,400
692.3012643013883,277.82840004786465,100,400
692.196175800291,277.7469800454714,100,400
692.2104434942705,277.6596310431978,100,400
692.2517124496716,277.55664949103794,100,400
692.1780925781945,277.48881701648605,100,400
691.983626097721,277.41437616566174,100,400
691.7887722708805,277.29365735737866,100,400
691.6075582119188,277.1489744895097,100,400
691.4530291370845,277.01152576503426,100,400
691.4353170974886,276.86094947678254,500,400
691.3068449006644,276.6779020029434,500,400
691.3133657576178,276.51400690279627,500,400
691.3614301545846,276.32830655765645,500,400
691.3921300437637,276.1518912297736,500,400
691.5186809407002,275.9642966682849,500,400
691.7203732748512,275.78608183487063,500,400
692.0479471456116,275.6667777431271,500,400
692.5345908454188,275.5734388559707,500,400
693.1551694862394,275.5247669131722,500,400
693.7183076222027,275.5285285675136,500,400
694.4100260886486,275.5821021391379,500,400
695.0953242624431,275.6929970321809,500,400
695.7326515640721,275.86834718057185,500,400
696.381365954587,276.07492982154326,500,400
697.1106703377658,276.2911833304661,500,400
697.8449234141221,276.47662416394274,500,400
698.4997787751336,276.7027929557456,500,400
697.4147942608743,277.34765330795835,500,400
696.391758662613,277.95027064256044,500,400
695.5943355562301,278.53275711043244,500,400
694.950732067294,279.07611925491085,500,400
694.4221808225834,279.5723132921653,500,400
693.9446281650025,280.043697627557,500,400
693.5005041934523,280.45151274617916,500,400
692.9614688999106,280.8389371088702,500,400
692.5441660769169,281.2769902534267,500,400
692.1840744515328,281.6531407407553,500,400
693.4731892399254,281.6304837037175,500,400
694.6160659931306,281.6589595185316,500,400
695.5389413736115,281.726011542605,500,400
696.3832154774586,281.77971096547475,500,400
697.1403903940366,281.890725417201,500,400
697.8445630664539,281.9961891463409,500,400
698.5274436518022,282.11637968902386,500,400
699.246522596176,282.23056070457267,500,400
699.8452660144436,282.309032669344,500,400
700.3180973934325,282.3735810358768,500,400
700.7998305758922,282.37490198408295,500,400
701.3318424355797,282.3361568848788,500,400
701.826613465089,282.30934904063486,500,400
702.1607505225328,282.3438815886031,500,400
702.4994979859555,282.3266875091729,500,400
702.8425331269386,282.27035313371425,500,400
703.0915558080528,282.22683547702854,500,400
703.4071469014891,282.2054937031771,500,400
703.7566466183848,282.23521901801826,500,400
704.0396813550979,282.2634580671173,500,400
704.2049036602409,282.32028516376147,500,400
702.678560404024,282.8042709055734,500,400
701.3290611757423,283.2140573602947,500,400
700.2280268934403,283.5633544922799,500,400
699.2460650108994,283.9051867676659,500,400
698.4448404601363,284.2699274292826,500,400
697.7697016279268,284.61643105781843,500,400
697.1698225139719,284.9456095049275,500,400
696.6959349379938,285.2083290296811,500,400
696.4232194923342,285.46791257819706,500,400
696.1835941278707,285.7045169492872,500,400
697.5147425389198,285.49929110182285,500,400
698.8507105611953,285.31432654673165,500,400
700.0931608219116,285.1486102193951,500,400
701.2206395643777,285.01117970842535,900,400
702.2411947948713,284.8906207230041,900,400
703.2883111592303,284.79608968685386,900,400
704.1361293780841,284.70628520251114,900,400
704.8126003216182,284.61097094238556,900,400
705.2737182991049,284.5504223952663,900,400
705.7445580181675,284.522901275503,900,400
706.3644389568958,284.5567562117278,900,400
706.9269282299131,284.5889184011414,900,400
707.4640432538191,284.60947248108437,900,400
708.0475602260517,284.6289988570301,900,400
708.6602310102281,284.69754891417864,900,400
709.3000148395121,284.8126714684697,900,400
710.0630138007461,285.0020378950462,900,400
710.8986028346939,285.1919360002939,900,400
711.8717006362652,285.3423392002792,900,400
712.9166815917266,285.47522224026517,900,400
713.8745138803057,285.6114611282519,900,400
714.8352979086843,285.7608880718393,900,400
715.8128270550764,285.9828436682473,900,400
716.763929161221,286.25370148483495,900,400
717.6624541199354,286.5310164105932,900,400
718.5260823315399,286.7944655900635,900,400
719.3572565683321,287.0447423105603,900,400
720.1302486085489,287.2825051950323,900,400
720.8771312059505,287.52837993528067,900,400
721.571732021534,287.8119609385166,900,400
722.2317107800266,288.0813628915908,900,400
722.8454910254247,288.38729474701125,900,400
723.402306653645,288.66793000966067,900,400
723.8361451878899,288.8645335091776,900,400
724.2256150247375,289.0413068337187,900,400
724.5738219730058,289.2192414920327,900,400
724.8976544348953,289.3782794174311,900,400
725.2408186244527,289.59936544655955,900,400
725.559961320741,289.85939717423156,900,400
725.856764028289,290.09642731552,900,400
726.0907905463088,290.26160594974397,900,400
726.3224352080671,290.3585256522568,900,400
726.5378647435024,290.45059936964395,900,400
726.8082142114572,290.59806940116175,900,400
727.0596392166552,290.73816593110365,900,400
727.2934644714894,290.8812576345485,900,400
727.5109219584851,291.02719475282106,900,400
727.6991574213912,291.11583501518,900,400
727.8882164018938,291.14004326442097,900,400
728.0080412537612,291.1030411011999,900,400
728.1614783659979,291.06788904613984,900,400
728.304174880378,291.0844945938328,900,400
728.4368826387515,291.09026986414113,900,400
728.5183008540389,291.02575637093406,900,400
728.5660197942561,290.89446855238737,900,400
728.5543984086582,290.709745124768,900,400
728.5295905200521,290.5242578685296,900,400
728.5205191836485,290.3980449751031,900,400
728.4420828407931,290.25814272634796,900,400
728.4251370419375,290.1952355900305,900,400
728.4093774490019,290.18547381052895,900,400
728.3807210275718,290.1762001200025,900,400
728.3260705556418,290.1173901140023,900,400
728.2472456167468,290.0615206083022,900,400
728.2159384235745,290.07844457788707,900,400
