x_osa,y_osa,x_tacka,y_tacka
329.0,332.4,500,250
327.8,332.0,500,250
332.2,331.73333333333335,500,250
332.0,331.46666666666664,500,250
327.4,331.46666666666664,500,250
327.8,331.06666666666666,500,250
328.8,330.6666666666667,500,250
329.2,330.53333333333336,500,250
329.6,330.53333333333336,500,250
329.8,330.4,500,250
330.0,329.8666666666667,500,250
331.2,330.1333333333333,500,250
330.4,329.73333333333335,500,250
330.6,329.73333333333335,500,250
334.8,329.3333333333333,500,250
334.8,329.6,500,250
334.8,329.8666666666667,500,250
334.4,329.73333333333335,500,250
333.8,330.1333333333333,500,250
333.4,330.26666666666665,500,250
333.4,330.1333333333333,500,250
332.4,330.0,500,250
333.0,330.4,500,250
332.6,330.8,500,250
332.8,331.06666666666666,500,250
332.4,331.46666666666664,500,250
332.0,331.6,500,250
327.8,331.8666666666667,500,250
323.8,331.8666666666667,500,250
324.4,332.26666666666665,500,250
325.0,332.6666666666667,500,250
325.2,332.53333333333336,500,250
324.6,332.53333333333336,500,250
323.8,332.1333333333333,500,250
323.0,331.73333333333335,500,250
322.4,331.73333333333335,500,250
321.8,331.73333333333335,500,250
325.4,331.2,500,250
329.2,331.2,500,250
328.0,330.6666666666667,500,250
327.8,330.8,500,250
327.6,330.4,500,250
327.6,330.0,500,250
328.4,330.26666666666665,500,250
328.4,330.0,500,250
328.4,329.46666666666664,500,250
328.4,329.46666666666664,500,250
328.4,329.46666666666664,500,250
329.0,330.0,500,250
329.2,330.0,500,250
330.4,330.26666666666665,500,250
330.6,330.4,500,250
330.6,330.53333333333336,500,250
330.0,330.0,500,250
330.2,330.1333333333333,500,250
330.8,330.26666666666665,500,250
332.0,330.4,500,250
333.2,330.6666666666667,500,250
333.6,330.26666666666665,500,250
333.0,330.93333333333334,500,250
331.6,330.93333333333334,500,250
331.4,330.93333333333334,500,250
331.4,330.93333333333334,500,250
331.2,330.4,500,250
331.0,330.4,500,250
330.2,330.1333333333333,500,250
330.0,330.26666666666665,500,250
